horairedebitmax,debithorairemax,gid,nbvoies,Avg car by lane,distancelignearret,identifiantcontroleur,identifiantptm,lat,lon,moyennejoursouvrable,nom,positionnement,typecapteur,typepostemesure
18h00,346,804,1,346,111,2071,1021,45.77019351,4.884964695,2761,1021_Lherminier_Anatole France_Pressense,1021_V,Capteur inductif Criter,Boucle inductive TV
18h00,994,822,2,497,104,-1,1111,45.75771511,4.782269304,10582,1111_Hesperides_Republique_Brosset,1111_VR,Capteur inductif Criter,Boucle inductive TV
18h00,994,823,2,497,104,-1,1111,45.75772026,4.782222389,10582,1111_Hesperides_Republique_Brosset,1111_VL,Capteur inductif Criter,Boucle inductive TV
18h00,370,825,1,370,110,-1,1115,45.75326013,4.770429382,2903,1115_Brignais_de Gaulle_Curie,1115_V,Capteur inductif Criter,Boucle inductive TV
18h00,1622,881,2,811,96,849,1033,45.72809996,4.815303154,16620,1033_Dechant_Liberation_Aquarium,1033_VL,Capteur inductif Criter,Boucle inductive TV
18h00,1622,882,2,811,96,849,1033,45.72809108,4.815331712,16620,1033_Dechant_Liberation_Aquarium,1033_VR,Capteur inductif Criter,Boucle inductive TV
18h00,140,909,1,140,84,2082,1172,45.7636186,4.889386887,1764,1172_1er Mars 1943_Presoz_4 Aout 1789,1172_V,Capteur inductif Criter,Boucle inductive TV
18h00,253,916,1,253,260,513,1177,45.78555077,4.861928925,1595,1177_de Gaulle_Salle 3000_TÃ  D,1177_V,Capteur inductif Criter,Boucle inductive TV
18h00,383,921,1,383,105,366,1193,45.7550838,4.861576027,4791,1193_Duvernet_Bert_Faure,1193_V,Capteur inductif Criter,Boucle inductive TV
18h00,555,964,1,555,115,606,1215,45.73564881,4.839652279,6392,1215_Gerland_Bollier_Croix Barret,1215_V,Capteur inductif Criter,Boucle inductive TV
18h00,1893,979,3,631,115,2223,1000,45.78398406,4.849433395,20541,1000_Charles de Gaulle_Geoges V_Interpol,1000_VM,Capteur inductif Criter,Boucle inductive TV
18h00,1893,980,3,631,115,2223,1000,45.78400416,4.849410729,20541,1000_Charles de Gaulle_Geoges V_Interpol,1000_VL,Capteur inductif Criter,Boucle inductive TV
18h00,693,1009,1,693,999,-1,976,45.68064094,4.829866748,4633,976_Vieux Port_Vaches_Puits du Monde,976_V_1,Capteur inductif Criter,Boucle inductive TV
18h00,727,1010,1,727,999,-1,979,45.83449331,4.841619476,6777,979_Lamartine_Simon_Lyon,979_V_1,Capteur inductif Criter,Boucle inductive TV
18h00,727,1011,1,727,999,-1,979,45.83450876,4.841573954,6777,979_Lamartine_Simon_Lyon,979_V_2,Capteur inductif Criter,Boucle inductive TV
18h00,584,1017,1,584,999,-1,983,45.80463204,4.882312039,6685,983_Strasbourg_Graviere_Chapelle,983_V_2,Capteur inductif Criter,Boucle inductive TV
18h00,710,1018,1,710,999,-1,982,45.8046023,4.882395693,7355,982_Strasbourg_Chapelle_Graviere,982_V_1,Capteur inductif Criter,Boucle inductive TV
18h00,710,1019,1,710,999,-1,982,45.80463593,4.882413471,7355,982_Strasbourg_Chapelle_Graviere,982_V_2,Capteur inductif Criter,Boucle inductive TV
18h00,347,1031,1,347,68,-1,823,45.76274016,4.807840704,2656,823_Audry_Guerin_PPietons,823_V,Capteur inductif Criter,Boucle inductive TV
18h00,102,1034,2,51,0,581,790,45.77255786,4.84099131,534,790_Velo_Berges Tassigny SN,790_CS,Capteur inductif Criter,Boucle inductive VÃ©lo
18h00,102,1035,2,51,0,581,790,45.77254504,4.840988133,534,790_Velo_Berges Tassigny SN,790_SN,Capteur inductif Criter,Boucle inductive VÃ©lo
18h00,97,1036,2,48.5,0,581,791,45.77254927,4.840960632,389,791_Velo_Berges Tassigny NS,791_CS,Capteur inductif Criter,Boucle inductive VÃ©lo
18h00,97,1037,2,48.5,0,581,791,45.77256106,4.840964116,389,791_Velo_Berges Tassigny NS,791_SN,Capteur inductif Criter,Boucle inductive VÃ©lo
18h00,149,1044,2,74.5,0,371,801,45.77485927,4.80845052,688,801_Velo_Marietton_EO,801_SN,Capteur inductif Criter,Boucle inductive VÃ©lo
18h00,149,1045,2,74.5,0,371,801,45.77485963,4.808434325,688,801_Velo_Marietton_EO,801_CS,Capteur inductif Criter,Boucle inductive VÃ©lo
18h00,103,1053,1,103,108,663,843,45.74271366,4.820938537,1249,843_Charlemagne_Perier_Bayard,843_V,Capteur inductif Criter,Boucle inductive TV
18h00,169,1062,1,169,85,2052,1090,45.7791923,4.883441575,1793,1090_Ch. Gaillard_Basile_Filature,1090_V,Capteur inductif Criter,Boucle inductive TV
18h00,774,1070,1,774,79,360,1038,45.7485353,4.87893908,10474,1038_Lacassagne_Bonnefond_Long,1038_V,Capteur inductif Criter,Boucle inductive TV
18h00,693,1091,1,693,999,-1,976,45.68060835,4.829894697,4633,976_Vieux Port_Vaches_Puits du Monde,976_V_2,Capteur inductif Criter,Boucle inductive TV
18h00,584,1092,1,584,999,-1,983,45.80466547,4.882338653,6685,983_Strasbourg_Graviere_Chapelle,983_V_1,Capteur inductif Criter,Boucle inductive TV
18h00,734,1096,1,734,112,2758,988,45.78015818,4.81184883,6758,988_Gillet_Schuman_Ypres,988_V,Capteur inductif Criter,Boucle inductive TV
18h00,527,1098,1,527,117,500,1002,45.74322838,4.875191384,6841,1002_Freres Lumiere_Perreal_Calmette,1002_V,Capteur inductif Criter,Boucle inductive TV
18h00,2167,1209,2,1083.5,0,-1,2073,45.67414516,4.781364226,24987,2073_Voie_A450_Brignais_Brignais1,2073_VR,Capteur inductif Criter,Boucle inductive TV
18h00,573,1221,1,573,0,2831,2194,45.72793115,4.86172302,7097,2194_Pressense_Beauvisage_Sarrazin,2194_V,Capteur inductif Criter,Boucle inductive TV
18h00,787,1247,1,787,0,-1,1871,45.78666989,4.898906871,7360,1871_EntrÃ©e_A42_Vaulx-en-Velin_Lyon,1871_V,Capteur inductif Criter,Boucle inductive TV
18h00,331,1288,1,331,0,-1,1923,45.75715283,4.985838578,2811,1923_Sorite_N346_Marseille_ParcOlympiqueLyonnais,1923_V,Capteur inductif Criter,Boucle inductive TV
18h00,1817,1336,1,1817,0,-1,2042,45.69943309,4.835539353,16289,2042_Sortie_A7_Paris_A450,2042_V,Capteur inductif Criter,Boucle inductive TV
18h00,2892,1343,2,1446,0,-1,2048,45.69520797,4.830371744,28252,2048_Voie_A450_PierreBÃ©nite_Brignais1,2048_VR,Capteur inductif Criter,Boucle inductive TV
18h00,2892,1344,2,1446,0,-1,2048,45.69523528,4.830349435,28252,2048_Voie_A450_PierreBÃ©nite_Brignais1,2048_VL,Capteur inductif Criter,Boucle inductive TV
18h00,906,1407,1,906,0,-1,2111,45.64289927,4.82765341,10173,2111_Sortie_A7_Paris_Solaize,2111_V,Capteur inductif Criter,Boucle inductive TV
18h00,382,1409,1,382,0,-1,2112,45.64233222,4.826735398,2699,2112_EntrÃ©e_A7_Solaize_Marseille,2112_V,Capteur inductif Criter,Boucle inductive TV
18h00,3274,1462,2,1637,0,-1,2056,45.69090417,4.818010882,33237,2056_Voie_A450_PierreBÃ©nite_Brignais2,2056_VR,Capteur inductif Criter,Boucle inductive TV
18h00,3274,1463,2,1637,0,-1,2056,45.69093061,4.817981173,33237,2056_Voie_A450_PierreBÃ©nite_Brignais2,2056_VL,Capteur inductif Criter,Boucle inductive TV
18h00,3258,1469,2,1629,0,-1,2059,45.68537562,4.807026235,33338,2059_Voie_A450_SaintGenisLaval_Brignais2,2059_VR,Capteur inductif Criter,Boucle inductive TV
18h00,3258,1470,2,1629,0,-1,2059,45.68539996,4.8069979,33338,2059_Voie_A450_SaintGenisLaval_Brignais2,2059_VL,Capteur inductif Criter,Boucle inductive TV
18h00,550,1542,1,550,0,-1,2067,45.6782544,4.791421604,3310,2067_Sortie_A450_Lyon_SaintGenisLaval,2067_V,Capteur inductif Criter,Boucle inductive TV
18h00,2021,1544,2,1010.5,0,-1,2072,45.67792833,4.791101086,22593,2072_Voie_A450_SaintGenisLaval_Brignais5,2072_VL,Capteur inductif Criter,Boucle inductive TV
18h00,2021,1545,2,1010.5,0,-1,2072,45.67790094,4.791127816,22593,2072_Voie_A450_SaintGenisLaval_Brignais5,2072_VR,Capteur inductif Criter,Boucle inductive TV
18h00,2167,1549,2,1083.5,0,-1,2073,45.67417458,4.781339053,24987,2073_Voie_A450_Brignais_Brignais1,2073_VL,Capteur inductif Criter,Boucle inductive TV
18h00,1009,1725,1,1009,0,-1,1912,45.77267509,4.984392914,10298,1912_Sortie_N346_Paris_Meyzieu,1912_V,Capteur inductif Criter,Boucle inductive TV
18h00,410,1751,2,205,49,397,16,45.75864576,4.842567633,4678,16_Liberte_Mazenod_Part Dieu,16_VR,Capteur inductif Criter,Boucle inductive TV
18h00,414,1755,1,414,0,418,4,45.73807428,4.871734713,3849,4_Jean XXIII_Bataille_Bastie,4_V,Capteur inductif Criter,Boucle inductive TV
18h00,1389,1756,3,463,68,396,15,45.75997937,4.842111245,16701,15_Servient_Liberte_Augagneur,15_VM,Capteur inductif Criter,Boucle inductive TV
18h00,1389,1757,3,463,68,396,15,45.76000725,4.842109568,16701,15_Servient_Liberte_Augagneur,15_VL,Capteur inductif Criter,Boucle inductive TV
18h00,21,1766,2,10.5,70,2277,501,45.73837597,4.936961448,39,501_Europe_Eurexpo_Schuman,501_VR,Capteur inductif Criter,Boucle inductive TV
18h00,21,1767,2,10.5,70,2277,501,45.7383963,4.936974191,39,501_Europe_Eurexpo_Schuman,501_VL,Capteur inductif Criter,Boucle inductive TV
18h00,974,1773,1,974,114,643,505,45.75238475,4.900591409,12880,505_Genas_Cyprian_Decorps,505_V,Capteur inductif Criter,Boucle inductive TV
18h00,423,1783,1,423,41,2818,512,45.7597661,4.88910155,4814,512_Tolstoi_Peupliers_Grandclement,512_V,Capteur inductif Criter,Boucle inductive TV
18h00,389,1810,1,389,132,138,536,45.77311445,4.82171824,4327,536_XRousse_Chartreux_Tourette,536_V,Capteur inductif Criter,Boucle inductive TV
18h00,915,1811,1,915,175,971,538,45.80274636,4.858650745,11195,538_Leclerc_Bruyeres_Petit,538_V,Capteur inductif Criter,Boucle inductive TV
18h00,108,1824,1,108,0,309,550,45.76623662,4.861399961,494,550_Velo_Vauban_OE,550_CS,Capteur inductif Criter,Boucle inductive VÃ©lo
18h00,108,1825,1,108,0,309,550,45.76623592,4.861385195,494,550_Velo_Vauban_OE,550_SN,Capteur inductif Criter,Boucle inductive VÃ©lo
18h00,556,1829,1,556,0,263,553,45.76857859,4.840677559,2702,553_Velo_Morand_OE,553_SN,Capteur inductif Criter,Boucle inductive VÃ©lo
18h00,556,1830,1,556,0,263,553,45.7685793,4.840692326,2702,553_Velo_Morand_OE,553_CS,Capteur inductif Criter,Boucle inductive VÃ©lo
18h00,189,1875,1,189,28,183,629,45.74921256,4.859404921,2018,629_Tchecoslovaques_Guillotiere_Gambetta,629_V,Capteur inductif Criter,Boucle inductive TV
18h00,910,1877,2,455,51,2225,632,45.74935866,4.86032196,11113,632_Thomas_Dauphine_Gambetta,632_VR,Capteur inductif Criter,Boucle inductive TV
18h00,910,1878,2,455,51,2225,632,45.7493789,4.860339091,11113,632_Thomas_Dauphine_Gambetta,632_VL,Capteur inductif Criter,Boucle inductive TV
18h00,641,1879,1,641,101,2050,633,45.77967734,4.881970518,7931,633_Salengro_Henri_Chateau Gaillard,633_V,Capteur inductif Criter,Boucle inductive TV
18h00,143,1903,2,71.5,0,150,651,45.76670965,4.829872461,881,651_Velo_La_Feuillee_E/O,651_CS,Capteur inductif Criter,Boucle inductive VÃ©lo
18h00,65,1904,1,65,0,237,654,45.76288264,4.845175173,519,654_Velo_Saxe_NS,654_SN1,Capteur inductif Criter,Boucle inductive VÃ©lo
18h00,1491,1924,2,745.5,104,439,762,45.76819587,4.861696056,8211,762_Thiers_Broquin_Curtelin,762_VR,Capteur inductif Criter,Boucle inductive TV
18h00,860,1929,2,430,102,2266,768,45.76934069,4.842526345,8851,768_Tronchet_Malesherbes_Serbie,768_VR,Capteur inductif Criter,Boucle inductive TV
18h00,860,1930,2,430,102,2266,768,45.76936242,4.842522914,8851,768_Tronchet_Malesherbes_Serbie,768_VL,Capteur inductif Criter,Boucle inductive TV
18h00,465,1935,1,465,50,505,826,45.76368683,4.863990475,6018,826_Lafayette_Bellecombe_Sainte Genevievre,826_VL,Capteur inductif Criter,Boucle inductive TV
18h00,486,1936,1,486,117,103,815,45.74932208,4.813991133,4162,815_Debrousse_PDFL_Hopital,815_V,Capteur inductif Criter,Boucle inductive TV
18h00,163,1950,2,81.5,0,2383,659,45.74445741,4.835374761,887,659_Velo_Farge_SN,659_SN,Capteur inductif Criter,Boucle inductive VÃ©lo
18h00,163,1951,2,81.5,0,2383,659,45.74446247,4.835379409,887,659_Velo_Farge_SN,659_CS,Capteur inductif Criter,Boucle inductive VÃ©lo
18h00,585,1956,1,585,26,296,664,45.74719041,4.859031857,7548,664_Lumiere_Tchecoslovaques_Berliet,664_V,Capteur inductif Criter,Boucle inductive TV
18h00,849,1966,2,424.5,144,2224,672,45.74383622,4.841113619,10285,672_Jaures_Lagrange_Berthelot,672_VL,Capteur inductif Criter,Boucle inductive TV
18h00,668,1982,1,668,66,69,788,45.821893,4.862357767,6583,788_Marronniers_Charbonniere_Montgay,788_V,Capteur inductif Criter,Boucle inductive TV
18h00,1125,1983,2,562.5,68,2004,861,45.79118606,4.861569577,11683,861_Strasbourg_Poincare_Poumeyrol,861_VL,Capteur inductif Criter,Boucle inductive TV
18h00,628,2006,1,628,0,469,7,45.74159908,4.884456521,7819,7_Rockfeller_Viala_Arsonval,7_V,Capteur inductif Criter,Boucle inductive TV
18h00,143,2012,2,71.5,0,150,651,45.76671361,4.829880008,881,651_Velo_La_Feuillee_E/O,651_SN,Capteur inductif Criter,Boucle inductive VÃ©lo
18h00,1491,2016,2,745.5,104,439,762,45.76819748,4.861731495,8211,762_Thiers_Broquin_Curtelin,762_VL,Capteur inductif Criter,Boucle inductive TV
18h00,1389,2020,3,463,68,396,15,45.75995574,4.842107222,16701,15_Servient_Liberte_Augagneur,15_VR,Capteur inductif Criter,Boucle inductive TV
18h00,246,2026,1,246,40,186,202,45.75226089,4.852192361,2150,202_Philip_Gambetta_Faure,202_V,Capteur inductif Criter,Boucle inductive TV
18h00,746,2052,1,746,0,2148,240,45.71956714,4.854423794,8739,240_Vienne_/Moulin a Vent_Couturier,240_V,Capteur inductif Criter,Boucle inductive TV
18h00,1008,2055,1,1008,0,13,241,45.76767831,4.782748098,10235,241_Valvert_Vieux Moulin_Roosevelt,241_V,Capteur inductif Criter,Boucle inductive TV
18h00,878,2056,1,878,82,277,228,45.74893391,4.8536876,10819,228_Guillotiere_Garibaldi_Sardou,228_VL,Capteur inductif Criter,Boucle inductive TV
18h00,878,2057,1,878,82,277,228,45.74895306,4.853707625,10819,228_Guillotiere_Garibaldi_Sardou,228_VR,Capteur inductif Criter,Boucle inductive TV
18h00,1764,2075,2,882,82,2434,864,45.76597251,4.76862545,17392,864_Roosevelt_Valvert_Paris,864_VL,Capteur inductif Criter,Boucle inductive TV
18h00,1764,2076,2,882,82,2434,864,45.7659503,4.76865099,17392,864_Roosevelt_Valvert_Paris,864_VR,Capteur inductif Criter,Boucle inductive TV
18h00,707,2083,2,353.5,137,474,883,45.73353203,4.864478514,9513,883_Roosevelt_Iris_Guillandes,883_VR,Capteur inductif Criter,Boucle inductive TV
18h00,707,2084,2,353.5,80,474,883,45.73787853,4.895791873,9513,883_Roosevelt_Iris_Guillandes,883_VL,Capteur inductif Criter,Boucle inductive TV
18h00,707,2085,2,353.5,80,474,883,45.73785729,4.895773703,9513,883_Roosevelt_Iris_Guillandes,883_VR,Capteur inductif Criter,Boucle inductive TV
18h00,254,2097,2,127,64,141,805,45.77356951,4.83097675,2170,805_Terme_Jardin des Plantes_XRousse,805_VL,Capteur inductif Criter,Boucle inductive TV
18h00,1844,2098,3,614.6666667,120,347,68,45.78227069,4.847194834,19563,68_de Gaulle_Interpol N_Interpol S,68_VM,Capteur inductif Criter,Boucle inductive TV
18h00,634,2102,2,317,72,101,413,45.75096577,4.815723796,6036,413_Debrousse_Choulans_DFL,413_VL,Capteur inductif Criter,Boucle inductive TV
18h00,621,2106,1,621,58,113,179,45.76391564,4.829107363,5442,179_Rolland_Baleine_Bondy,179_VL,Capteur inductif Criter,Boucle inductive TV
18h00,2162,2108,3,720.6666667,121,253,172,45.7511608,4.823224104,22794,172_Kitchener_Joffre_Fulchiron,172_VM,Capteur inductif Criter,Boucle inductive TV
18h00,1197,2124,2,598.5,114,400,314,45.74824709,4.832120411,14918,314_Pt Gallieni_Gailleton_Leclerc_TD,314_VL,Capteur inductif Criter,Boucle inductive TV
18h00,254,2158,2,127,64,141,805,45.7735662,4.830939759,2170,805_Terme_Jardin des Plantes_XRousse,805_VR,Capteur inductif Criter,Boucle inductive TV
18h00,44,2163,2,22,0,111,810,45.76333082,4.829777785,200,810_Velo_Pont A. Juin_RD_EO,810_VL_EO,Capteur inductif Criter,Boucle inductive VÃ©lo
18h00,197,2168,2,98.5,0,371,798,45.77511307,4.808492137,809,798_Velo_Jayr_NS,798_CS,Capteur inductif Criter,Boucle inductive VÃ©lo
18h00,197,2169,2,98.5,0,371,798,45.77511931,4.808489471,809,798_Velo_Jayr_NS,798_SN,Capteur inductif Criter,Boucle inductive VÃ©lo
18h00,324,2185,1,324,83,660,840,45.74450697,4.826850182,3167,840_Perrache_Petit_Suchet,840_V,Capteur inductif Criter,Boucle inductive TV
18h00,362,2186,2,181,104,664,851,45.74027307,4.816868583,3356,851_Montrochet_Dink_Charlemagne,851_VL,Capteur inductif Criter,Boucle inductive TV
18h00,91,2199,2,45.5,0,2306,463,45.73931085,4.851632355,602,463_Velo_Vivier_OE,463_CS,Capteur inductif Criter,Boucle inductive VÃ©lo
18h00,759,2207,2,379.5,95,2823,342,45.75388232,4.867684615,9779,342_Lacassagne_Faure_Dauphine,342_VR,Capteur inductif Criter,Boucle inductive TV
18h00,331,2208,1,331,0,191,381,45.75445081,4.845215616,2295,381_Velo Gambett OE,381_SN,Capteur inductif Criter,Boucle inductive VÃ©lo
18h00,449,2211,1,449,65,2155,393,45.72468994,4.870292334,5263,393_Vivian_Tavernier_Etats Unis,393_V,Capteur inductif Criter,Boucle inductive TV
18h00,433,2223,1,433,72,192,204,45.75291794,4.853198106,5951,204_Faure_Garibaldi_Philip,204_V,Capteur inductif Criter,Boucle inductive TV
18h00,187,2243,1,187,46,337,263,45.76946045,4.843505831,1541,263_Tronchet_Foch_Malesherbes,263_V,Capteur inductif Criter,Boucle inductive TV
18h00,432,2254,1,432,156,482,10,45.73085111,4.916955137,4406,10_Roosevelt_Tassigny_Lacroix,10_V,Capteur inductif Criter,Boucle inductive TV
18h00,406,2255,1,406,133,392,14,45.76048995,4.847645246,4825,14_CrÃ©qui/Servient/Bonnel,14_V,Capteur inductif Criter,Boucle inductive TV
18h00,407,2260,1,407,0,419,9,45.73913465,4.891973416,3370,9_Rockfeller_Pinel_Eugenie,9_V,Capteur inductif Criter,Boucle inductive TV
18h00,410,2265,2,205,49,397,16,45.75864826,4.842594266,4678,16_Liberte_Mazenod_Part Dieu,16_VL,Capteur inductif Criter,Boucle inductive TV
18h00,515,2277,2,257.5,81,16,584,45.75897983,4.775597164,6229,584_de Gaulle_Peragut_Foch,584_VL,Capteur inductif Criter,Boucle inductive TV
18h00,950,2280,3,316.6666667,97,318,103,45.76917908,4.848712374,11392,103_Roosevelt_Kleber_Duguesclin,103_VL,Capteur inductif Criter,Boucle inductive TV
18h00,950,2281,3,316.6666667,97,318,103,45.7691518,4.848718004,11392,103_Roosevelt_Kleber_Duguesclin,103_VM,Capteur inductif Criter,Boucle inductive TV
18h00,950,2282,3,316.6666667,97,318,103,45.7691197,4.848723907,11392,103_Roosevelt_Kleber_Duguesclin,103_VR,Capteur inductif Criter,Boucle inductive TV
18h00,44,2293,2,22,0,111,810,45.76331949,4.829777272,200,810_Velo_Pont A. Juin_RD_EO,810_VR_EO,Capteur inductif Criter,Boucle inductive VÃ©lo
18h00,362,2296,2,181,104,664,851,45.74029432,4.816887214,3356,851_Montrochet_Dink_Charlemagne,851_VR,Capteur inductif Criter,Boucle inductive TV
18h00,1008,2303,1,1008,0,13,241,45.76765895,4.782721697,10235,241_Valvert_Vieux Moulin_Roosevelt,241_V,Capteur inductif Criter,Boucle inductive TV
18h00,1155,2317,1,1155,175,2120,90,45.75156656,4.905135182,15464,90_Genas_Foch_Cyprian,90_V,Capteur inductif Criter,Boucle inductive TV
18h00,1390,2318,2,695,133,108,190,45.76008839,4.828115303,17200,190_Rolland_Bonaparte_Bombarde,190_VR,Capteur inductif Criter,Boucle inductive TV
18h00,1390,2322,2,695,133,108,190,45.76007515,4.828154483,17200,190_Rolland_Bonaparte_Bombarde,190_VL,Capteur inductif Criter,Boucle inductive TV
18h00,1280,2346,2,640,120,175,118,45.74383606,4.876182204,13741,118_Thomas_Rochaix_Feuillat,118_VR,Capteur inductif Criter,Boucle inductive TV
18h00,1280,2347,2,640,120,175,118,45.74386541,4.876207124,13741,118_Thomas_Rochaix_Feuillat,118_VL,Capteur inductif Criter,Boucle inductive TV
18h00,801,2367,2,400.5,76,2186,423,45.7119429,4.902614048,6941,423_Parilly_Zay_de Gaulle,423_VL,Capteur inductif Criter,Boucle inductive TV
18h00,801,2368,2,400.5,76,2186,423,45.71192575,4.90264269,6941,423_Parilly_Zay_de Gaulle,423_VR,Capteur inductif Criter,Boucle inductive TV
18h00,389,2375,1,389,88,150,441,45.76671073,4.829908375,4074,441_Pt Feuillee_St Vincent_Body,441_V,Capteur inductif Criter,Boucle inductive TV
18h00,373,2390,1,373,60,16,367,45.75840036,4.773552159,3888,367_Mermet_Cosmos_de Gaulle,367_V,Capteur inductif Criter,Boucle inductive TV
18h00,1899,2401,3,633,179,345,66,45.78565497,4.853458131,21201,66_de Gaulle/Parking/Cinemas,66_VR,Capteur inductif Criter,Boucle inductive TV
18h00,1899,2404,3,633,179,345,66,45.78568007,4.853442573,21201,66_de Gaulle/Parking/Cinemas,66_VM,Capteur inductif Criter,Boucle inductive TV
18h00,1899,2405,3,633,179,345,66,45.78570806,4.853435993,21201,66_de Gaulle/Parking/Cinemas,66_VL,Capteur inductif Criter,Boucle inductive TV
18h00,881,2432,2,440.5,0,2774,448,45.75189462,4.821100666,8967,448_Choulans_Fulchiron_Chapelle,448_VR,Capteur inductif Criter,Boucle inductive TV
18h00,881,2434,2,440.5,0,2774,448,45.75191367,4.821125096,8967,448_Choulans_Fulchiron_Chapelle,448_VL,Capteur inductif Criter,Boucle inductive TV
18h00,232,2448,2,116,0,2224,461,45.74385041,4.841140456,1270,461_Velo_J.Jaures_S,461_SN,Capteur inductif Criter,Boucle inductive VÃ©lo
18h00,91,2453,2,45.5,0,2306,463,45.73931002,4.85162348,602,463_Velo_Vivier_OE,463_SN,Capteur inductif Criter,Boucle inductive VÃ©lo
18h00,984,2465,2,492,0,101,415,45.75412282,4.817617116,9766,415_Choulans_StLaurent_Debrousse,415_VR,Capteur inductif Criter,Boucle inductive TV
18h00,634,2472,2,317,72,101,413,45.75095698,4.815748442,6036,413_Debrousse_Choulans_DFL,413_VR,Capteur inductif Criter,Boucle inductive TV
18h00,984,2474,2,492,0,101,415,45.75414743,4.817576977,9766,415_Choulans_StLaurent_Debrousse,415_VL,Capteur inductif Criter,Boucle inductive TV
